Lat,Long,Provider ID,Name,License Type,License Status,Initial License Date ,Capacity,Address,Phone#
40.6956362,-112.0884833,46238,UTAH COMMUNITY ACTION HEAD START - MAGNA,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,10/22/15,34,"8275 W 3500 S MAGNA, UT 84044",(435) 840-0287
40.615976,-111.941257,41875,UTAH COMMUNITY ACTION HEAD START - MAJESTIC,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,9/2/16,,"7430 S REDWOOD RD WEST JORDAN, UT 84084",(801) 410-5782
40.6063,-111.9003156,52694,UTAH COMMUNITY ACTION HEAD START - MIDVALE,CENTER,REGULATED,8/26/16,34,"328 W WASATCH ST MIDVALE, UT 84047",(801) 410-5813
40.6104618,-111.8835675,41777,UTAH COMMUNITY ACTION HEAD START - MIDVALLEY,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,5/12/16,,"217 E 7800 S MIDVALE, UT 84047",(801) 502-7736
40.6759576,-111.8619499,59437,UTAH COMMUNITY ACTION HEAD START - MILLCREEK (NBS),"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,9/19/17,,"4405 S 1025 E SALT LAKE CITY, UT 84124",(801) 502-7736
40.7058419,-111.9977078,41775,UTAH COMMUNITY ACTION HEAD START - MONROE,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,9/2/16,,"4450 W 3100 S KEARNS, UT 84120",(385) 646-5471
40.7390792,-111.930748,43958,UTAH COMMUNITY ACTION HEAD START - MOUNTAIN VIEW ELEMENTARY SCHOOL,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,10/12/16,,"1380 S NAVAJO DR SALT LAKE CITY, UT 84104",(801) 502-7736
40.6382322,-111.8934221,46236,UTAH COMMUNITY ACTION HEAD START - MURRAY,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,10/22/15,,"73 W 6100 S MURRAY, UT 84107",(801) 270-5519
40.7598593,-111.9218576,46379,UTAH COMMUNITY ACTION HEAD START - NEIGHBORHOOD HOUSE (ROOM 14),"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,5/23/16,,"1050 W 500 S SALT LAKE CITY, UT 84104",(801) 540-2739
40.6555714,-111.9925638,41742,UTAH COMMUNITY ACTION HEAD START - OQUIRRH HILLS,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,9/2/16,,"5241 S 4280 W KEARNS, UT 84118",(435) 840-0287
40.747829,-111.889875,28458,UTAH COMMUNITY ACTION HEAD START - PALMER COURT,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,9/10/09,,"999 S MAIN STREET SALT LAKE CITY, UT 84111",(801) 505-7620
40.7047066,-111.9369931,53098,UTAH COMMUNITY ACTION HEAD START - REDWOOD,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,9/2/16,,"3060 S LESTER ST WEST VALLEY CITY, UT 84119",(801) 973-1186
40.6717104,-111.9429536,14575,UTAH COMMUNITY ACTION HEAD START - SALT LAKE COMMUNITY COLLEGE,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,9/12/03,,"4600 S REDWOOD ROAD TAYLORSVILLE, UT 84123",(801) 502-7736
40.574187,-111.868961,46239,UTAH COMMUNITY ACTION HEAD START - SANDY (NBS),"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,10/22/15,,"9800 S 800 E SANDY, UT 84094",(801) 419-6408
40.741096,-111.9166501,12421,UTAH COMMUNITY ACTION HEAD START - SHRIVER,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,1/4/02,,"1307 S 900 W SALT LAKE CITY, UT 84104",(801) 502-7736
40.6502951,-111.9970557,41774,UTAH COMMUNITY ACTION HEAD START - SOUTH KEARNS,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,9/2/16,,"4430 W 5570 S KEARNS, UT 84118",(385) 202-3030
40.710146,-111.884037,41817,UTAH COMMUNITY ACTION HEAD START - SOUTH SALT LAKE (NBS),"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,5/12/16,,"2825 S 200 E SALT LAKE CITY, UT 84115",(801) 410-5658
40.7055522,-111.9589471,41776,UTAH COMMUNITY ACTION HEAD START - STANSBURY,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,9/2/16,,"3050 S 2700 W WEST VALLEY CITY, UT 84119",(435) 840-0287
40.5980988,-111.9747922,41874,UTAH COMMUNITY ACTION HEAD START - TERRA LINDA,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,5/12/16,,"8400 OLD BINGHAM HIGHWAY WEST JORDAN, UT 84088",(801) 504-5716
40.6557362,-112.0062186,63338,UTAH COMMUNITY ACTION HEAD START - THE CHILDREN'S CENTER,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,5/17/18,,"5250 S 4820 W KEARNS, UT 84118",(435) 840-0287
40.5346507,-112.313892,46219,UTAH COMMUNITY ACTION HEAD START - TOOELE,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,10/22/15,,"222 N COLEMAN TOOELE, UT 84074",(435) 840-0287
40.7507907,-111.8348003,41876,UTAH COMMUNITY ACTION HEAD START - U OF U (NBS),"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,5/18/17,,"1954 SUNNYSIDE AVE SALT LAKE CITY, UT 84108",(801) 587-0334
40.7521855,-111.8344115,62614,UTAH COMMUNITY ACTION HEAD START - U OF U WEST VILLAGE,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,4/25/18,,"1945 E SUNNYSIDE AVE SALT LAKE CITY, UT 84108",(801) 323-3900
40.7334559,-111.935528,59436,UTAH COMMUNITY ACTION HEAD START - UNP HEARTLAND (NBS),"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,9/19/17,,"1578 S 1700 W SALT LAKE CITY, UT 84104",(801) 502-7736
40.7305446,-114.0312893,46221,UTAH COMMUNITY ACTION HEAD START - WENDOVER,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,10/22/15,,"1007 SKYHAWK DR WENDOVER, UT 84083",(435) 665-7805
40.6192866,-111.9515567,41779,UTAH COMMUNITY ACTION HEAD START - WEST JORDAN,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,5/31/17,,"7720 S 2370 W WEST JORDAN, UT 84084",(801) 565-7506
40.6627419,-112.0008991,41741,UTAH COMMUNITY ACTION HEAD START - WEST KEARNS,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,6/1/17,,"4901 S 4620 W KEARNS, UT 84118",(801) 417-0003
40.5346507,-112.313892,27632,UTAH COMMUNITY ACTION HEAD START (ROOMS 1 & 2) - TOOELE,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,9/11/07,,"222 N COLEMAN TOOELE, UT 84074",(435) 840-0287
40.796027,-111.9212288,60776,"UTAH COMMUNITY ACTION- JAMES R RUSSELL 1,15,16 EHS","EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,2/5/18,,"1240 N AMERICAN BEAUTY DR SALT LAKE CITY, UT 84116",(801) 323-3900
40.796027,-111.9212288,11811,UTAH COMMUNITY ACTION- JAMES R. RUSSELL CENTER (ROOM 2),CENTER,REGULATED,9/13/01,100,"1240 NORTH AMERICAN BEAUTY DRIVE SALT LAKE CITY, UT 84116",(801) 323-3900
40.584004,-111.9720626,60775,UTAH COMMUNTY ACTION - TERRA LINDA EHS,"EXEMPT CENTER, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,2/2/18,,"8400 S 3400 W WEST JORDAN, UT 84088",(801) 260-1321
40.6929523,-111.8827963,47695,UTAH INTERNATIONAL CHARTER SCHOOL,"REGISTERED TEEN PROGRAM, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,1/8/16,,"320 E BAIRD AVE SALT LAKE CITY, UT 84115",(801) 520-7175
37.6752939,-113.0664681,15380,UTAH SHAKESPEARE FESTIVAL CHILD CARE,HOURLY CENTER,REGULATED,7/6/04,50,"123 S 300 W CEDAR CITY, UT 84720",(435) 867-8368
41.7400086,-111.8121616,28435,UTAH STATE UNIVERSITY ADELE AND DALE YOUNG CHILD DEVELOPMENT LAB,"EXEMPT CENTER, BACKGROUND CHECKS BY CCL",REGULATED,3/1/16,,"2905 OLD MAIN HILL (FAMILY LIFE BLDG.) LOGAN, UT 84322",(435) 797-1550
41.486517,-112.0214656,56176,UTAH STATE UNIVERSITY BRIGHAM CITY CHILD DEVELOPMENT LABORATORY,"EXEMPT CENTER, BACKGROUND CHECKS BY CCL",REGULATED,1/11/17,,"195 W 1100 S BRIGHAM CITY, UT 84302",(435) 919-1258
40.2998855,-109.9773661,59234,UTAH STATE UNIVERSITY UINTAH BASIN CHILD DEVELOPMENT LAB,"EXEMPT CENTER, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,8/15/17,,"987 E LAGOON ST ROOSEVELT, UT 84066",(435) 722-1722
40.278957,-111.716379,37095,UVU PREP (UTAH VALLEY UNIVERSITY),"EXEMPT SCHOOL AGE PROGRAM, BACKGROUND CHECKS BY CCL",REGULATED,4/27/16,,"800 W UNIVERSITY PKWY OREM, UT 84058",(801) 863-6356
40.2237867,-111.6714827,50280,UVU SCUP SUMMER YOUTH PROGRAM,"EXEMPT SCHOOL AGE PROGRAM, BACKGROUND CHECKS BY CCL",REGULATED,4/27/16,,"770 S 700 W PROVO, UT 84601",(801) 863-5800
40.2763586,-111.7051523,13414,UVU WEE CARE CENTER,CENTER,REGULATED,10/10/02,110,"1140 SOUTH 400 WEST OREM, UT 84058",(801) 863-7266
40.8038325,-112.0237903,65274,"VAINUKU, SOANA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,7/17/18,,"SALT LAKE CITY, UT 84116",(801) 662-9186
41.2231225,-111.9737732,63318,"VALDEZ, LUCILA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,5/16/18,,"OGDEN, UT 84401",(801) 334-8285
40.626106,-111.9701346,27311,"VALDEZ, SHARON DBA BRIGHTER HORIZON DAYCARE",LICENSED FAMILY,REGULATED,2/12/07,16,"WEST JORDAN, UT 84084",(801) 856-3956
40.5623204,-111.9386203,45455,"VALENZUELA, MARTHA DBA HAPPY PLACE DAYCARE LLC",LICENSED FAMILY,REGULATED,3/31/16,16,"SOUTH JORDAN, UT 84095",(801) 694-3708
40.4818161,-111.9403254,63677,"VAMANRAV, MAXINE","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,5/29/18,,"BLUFFDALE, UT 84065",(801) 949-5677
41.1859156,-111.8926303,3078,"VAN HOOSER, LORI",LICENSED FAMILY,REGULATED,9/29/92,8,"OGDEN, UT 84403",(801) 479-9456
37.6774769,-113.0618931,51194,"VANCE, ASHLEY DBA BUMBLEBEE FOREST",LICENSED FAMILY,REGULATED,8/30/16,16,"CEDAR CITY, UT 84721",(435) 592-0884
40.7095135,-111.9641728,64595,"VARGAS, LAURA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,6/20/18,,"WEST VALLEY CITY, UT 84119",(385) 298-7273
40.7095135,-111.9641728,26893,"VARGAS, MARIA D.","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,7/11/06,,"WEST VALLEY CITY, UT 84119",(801) 895-5329
40.3715644,-111.7817744,66096,VASA FITNESS - AMERICAN FORK,"EXEMPT DROP-IN CENTER, BACKGROUND CHECKS BY CCL",REGULATED,8/21/18,,"648 E STATE RD AMERICAN FORK, UT 84003",(801) 623-2059
40.8750713,-111.886482,66097,VASA FITNESS - BOUNTIFUL,"EXEMPT DROP-IN CENTER, BACKGROUND CHECKS BY CCL",REGULATED,8/21/18,,"250 W 1500 S BOUNTIFUL, UT 84010",(801) 623-2059
37.6582664,-113.0826857,66098,VASA FITNESS - CEDAR CITY,"EXEMPT DROP-IN CENTER, BACKGROUND CHECKS BY CCL",REGULATED,8/21/18,,"1605 W REGENCY RD CEDAR CITY, UT 84720",(801) 623-2059
41.1521753,-112.0624408,66100,VASA FITNESS - CLINTON,"EXEMPT DROP-IN CENTER, BACKGROUND CHECKS BY CCL",REGULATED,8/21/18,,"2642 N 2000 W CLINTON, UT 84015",(801) 623-2059
41.038657,-111.941257,66116,VASA FITNESS - KAYSVILLE,"EXEMPT DROP-IN CENTER, BACKGROUND CHECKS BY CCL",REGULATED,8/21/18,,"170 W 200 N KAYSVILLE, UT 84037",(801) 623-2059
41.0908196,-111.9998503,66101,VASA FITNESS - LAYTON,"EXEMPT DROP-IN CENTER, BACKGROUND CHECKS BY CCL",REGULATED,8/21/18,,"2076 N MAIN ST LAYTON, UT 84040",(801) 623-2059
40.6512154,-111.851231,66102,VASA FITNESS - MURRAY,"EXEMPT DROP-IN CENTER, BACKGROUND CHECKS BY CCL",REGULATED,8/21/18,,"5518 VAN WINKLE EXPRESSWAY MURRAY, UT 84117",(801) 623-2059
41.245158,-111.967953,66103,VASA FITNESS - OGDEN,"EXEMPT DROP-IN CENTER, BACKGROUND CHECKS BY CCL",REGULATED,8/21/18,,"1150 WASHINGTON BLVD OGDEN, UT 84401",(801) 623-2059
40.2745318,-111.6734317,66105,VASA FITNESS - OREM (1259 S),"EXEMPT DROP-IN CENTER, BACKGROUND CHECKS BY CCL",REGULATED,8/21/18,,"1259 S 800 E OREM, UT 84097",(801) 623-2059
40.3114389,-111.6945789,66104,VASA FITNESS - OREM (44 E),"EXEMPT DROP-IN CENTER, BACKGROUND CHECKS BY CCL",REGULATED,8/21/18,,"44 E 800 N OREM, UT 84057",(801) 623-2059
40.520889,-111.9402852,66106,VASA FITNESS - RIVERTON,"EXEMPT DROP-IN CENTER, BACKGROUND CHECKS BY CCL",REGULATED,8/21/18,,"1777 W 12600 S RIVERTON, UT 84065",(801) 623-2059
40.6061814,-111.8543896,66107,VASA FITNESS - SANDY,"EXEMPT DROP-IN CENTER, BACKGROUND CHECKS BY CCL",REGULATED,8/21/18,,"7990 S 1300 E SANDY, UT 84094",(801) 623-2059
40.3899515,-111.9180616,66108,VASA FITNESS - SARATOGA SPRINGS,"EXEMPT DROP-IN CENTER, BACKGROUND CHECKS BY CCL",REGULATED,8/21/18,,"61 W COMMERCE DRIVE SARATOGA SPRINGS, UT 84043",(801) 623-2059
40.5602187,-111.9791704,66109,VASA FITNESS - SOUTH JORDAN,"EXEMPT DROP-IN CENTER, BACKGROUND CHECKS BY CCL",REGULATED,8/21/18,,"3709 W SOUTH JORDAN PARKWAY SOUTH JORDAN, UT 84009",(801) 623-2059
40.1182217,-111.6402328,66099,VASA FITNESS - SPANISH FORK,"EXEMPT DROP-IN CENTER, BACKGROUND CHECKS BY CCL",REGULATED,8/21/18,,"652 N 800 E SPANISH FORK, UT 84660",(801) 623-2059
37.1168582,-113.5417871,66110,VASA FITNESS - ST GEORGE,"EXEMPT DROP-IN CENTER, BACKGROUND CHECKS BY CCL",REGULATED,8/21/18,,"484 N MALL DRIVE ST GEORGE, UT 84790",(801) 623-2059
40.6543948,-111.9852254,66111,VASA FITNESS - TAYLORSVILLE,"EXEMPT DROP-IN CENTER, BACKGROUND CHECKS BY CCL",REGULATED,8/21/18,,"5345 S 4015 W TAYLORSVILLE, UT 84129",(801) 623-2059
40.5355809,-112.2975462,66112,VASA FITNESS - TOOELE,"EXEMPT DROP-IN CENTER, BACKGROUND CHECKS BY CCL",REGULATED,8/21/18,,"250 N MAIN ST TOOELE, UT 84074",(801) 623-2059
40.608661,-111.9403296,66113,VASA FITNESS - WEST JORDAN,"EXEMPT DROP-IN CENTER, BACKGROUND CHECKS BY CCL",REGULATED,8/21/18,,"7836 S REDWOOD RD WEST JORDAN, UT 84088",(801) 623-2059
40.6981647,-112.0263694,66115,VASA FITNESS - WEST VALLEY (3420 S),"EXEMPT DROP-IN CENTER, BACKGROUND CHECKS BY CCL",REGULATED,8/21/18,,"3420 S 5600 W WEST VALLEY CITY, UT 84120",(801) 623-2059
40.6949605,-111.9742151,66114,VASA FITNESS - WEST VALLEY (3491 W),"EXEMPT DROP-IN CENTER, BACKGROUND CHECKS BY CCL",REGULATED,8/21/18,,"3491 W 3500 S WEST VALLEY CITY, UT 84119",(801) 623-2059
40.569948,-111.8628205,56554,"VASQUEZ, APRIL","DWS APPROVED, FFN",REGULATED,3/8/17,,"SANDY, UT 84094",(801) 879-2522
41.223,-111.9738304,59286,"VAZQUEZ, GUADALUPE","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,8/23/17,,"OGDEN, UT 84404",(801) 399-4982
41.223,-111.9738304,65618,"VEGA, ANA ROSA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,7/30/18,,"OGDEN, UT 84404",(801) 564-7785
41.223,-111.9738304,26410,"VEGA, OLIVIA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,12/14/05,,"OGDEN, UT 84404",(385) 231-6401
40.6999925,-112.0118669,48535,"VELASCO, EVANGELINA DBA AMY'S DAYCARE",LICENSED FAMILY,REGULATED,4/6/16,8,"WEST VALLEY CITY, UT 84120",(801) 604-3130
40.6999925,-112.0118669,11627,"VELASCO, ROSA ELVIA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,8/9/01,,"WEST VALLEY CITY, UT 84120",(801) 718-8389
40.7345053,-111.8628205,63134,"VELEZ, AMPARO","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,5/14/18,,"SALT LAKE CITY, UT 84105",(801) 466-1940
40.6609843,-111.9164779,55834,"VIAL, JESSICA DBA LITTLE HANDS DAYCARE",LICENSED FAMILY,REGULATED,3/10/17,12,"MURRAY, UT 84123",(801) 916-3345
40.9005144,-111.8827558,28446,VIEWMONT HIGH SCHOOL CHILDCARE TRAINING CENTER,"EXEMPT CENTER, BACKGROUND CHECKS BY CCL",REGULATED,10/11/10,,"120 W 1000 N BOUNTIFUL, UT 84010",(801) 402-4230
39.5382923,-110.4321671,483,"VIGIL, ANNETTE L.",LICENSED FAMILY,REGULATED,6/4/93,8,"EAST CARBON, UT 84520",(435) 888-2534
41.7369803,-111.8338359,59814,"VIGIL, PATRICIA","DWS APPROVED, FFN",REGULATED,12/21/17,,"LOGAN, UT 84321",(435) 265-6667
40.3150359,-111.7018452,50494,"VILLAGRA, ROSA MARIA",LICENSED FAMILY,REGULATED,6/8/16,16,"OREM, UT 84057",(801) 623-0956
40.5307776,-112.29828,51035,"VILLEGAS, ESPERANZA DBA GRANDMA HOPE'S DAYCARE",LICENSED FAMILY,REGULATED,11/27/17,8,"TOOELE, UT 84074",(435) 228-8109
40.7095135,-111.9641728,65878,"VIRGEN, RITA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,8/9/18,,"WEST VALLEY CITY, UT 84119",(385) 285-0534
40.3634983,-111.9279256,52717,VISTA HEIGHTS MIDDLE SCHOOL 4-H AFTERSCHOOL (NBS),"REGISTERED TEEN PROGRAM, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,8/26/16,,"484 PONY EXPRESS PKWY SARATOGA SPRINGS, UT 84045",(801) 669-2099
40.6999925,-112.0118669,14631,"VO, ANH","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,10/3/03,,"WEST VALLEY CITY, UT 84120",(801) 967-4130
41.176494,-112.0357137,46254,"VOWLES, AMBER DBA SCRIBBLES & GIGGLES CHILD CARE L.L.C.",LICENSED FAMILY,REGULATED,1/13/16,8,"ROY, UT 84067",(801) 529-2759
38.7724673,-112.0840943,14881,"WABEL, ROXANNE DBA ROXANNE'S DAYCARE",LICENSED FAMILY,REGULATED,12/11/03,16,"RICHFIELD, UT 84701",(435) 896-5896
41.8382622,-111.8327229,9229,"WADSWORTH, JEANNETTA M.",LICENSED FAMILY,REGULATED,5/12/00,16,"SMITHFIELD, UT 84335",(435) 563-6714
40.6988631,-112.0416754,26151,"WAKEFIELD, LINDA",RESIDENTIAL CERTIFICATE,REGULATED,9/9/05,8,"WEST VALLEY, UT 84128",(801) 898-9590
40.6620696,-111.8866683,26377,"WAKIL, KHALIDA",RESIDENTIAL CERTIFICATE,REGULATED,1/30/06,8,"MURRAY, UT 84107",(801) 281-5917
40.3916172,-111.8507662,28824,"WALKER, AMY",LICENSED FAMILY,REGULATED,6/6/11,16,"LEHI, UT 84043",(801) 369-3887
41.1768888,-112.0038311,61254,"WALKER, JAMIE","DWS APPROVED, FFN",REGULATED,3/8/18,,"RIVERDALE, UT 84405",(801) 814-0552
40.4532833,-111.7779865,29002,"WALKER, TRISHA DBA SHINING STARS DAYCARE",LICENSED FAMILY,REGULATED,8/11/14,16,"ALPINE, UT 84004",(801) 717-8585
37.1752607,-113.2899484,59340,"WALL, PAMELA","DWS APPROVED, FFN",REGULATED,11/28/17,,"HURRICANE, UT 84737",(435) 773-7793
41.0709042,-111.9880199,3061,"WALL, TERI A.",LICENSED FAMILY,REGULATED,3/1/92,8,"LAYTON, UT 84041",(801) 390-4451
40.7467,-111.9462264,55280,WALLACE STEGNER ACADEMY,"EXEMPT SCHOOL AGE PROGRAM, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,3/5/18,,"980 S BENDING RIVER COURT SALT LAKE CITY, UT 84104",(801) 456-9570
40.114955,-111.654923,57361,"WALLS, CODIE DBA KIDVENTURE PRESCHOOL AND DAYCARE",LICENSED FAMILY,REGULATED,7/27/17,16,"SPANISH FORK, UT 84660",(801) 995-1719
37.17582,-113.5014213,27978,"WARBY, AMY DBA SAFE HARBOR PRESCHOOL AND DAYCARE",LICENSED FAMILY,REGULATED,7/1/08,16,"WASHINGTON, UT 84780",(435) 669-4547
41.176494,-112.0357137,15771,"WARD, KENDAL",LICENSED FAMILY,REGULATED,11/19/04,16,"ROY, UT 84067",(801) 941-5022
40.6479987,-112.0059052,27510,"WARD, STACIE J. DBA CREATIVE IMAGINATIONS",LICENSED FAMILY,REGULATED,6/15/07,8,"TAYLORSVILLE, UT 84118",(801) 604-8945
38.5733155,-109.5498395,59954,"WARDEN, SABRINA DBA LILY PAD",LICENSED FAMILY,REGULATED,2/8/18,8,"MOAB, UT 84532",(435) 210-0044
40.6988631,-112.0416754,27677,"WARDLE, CATHERINE E.",LICENSED FAMILY,REGULATED,12/5/07,8,"WEST VALLEY, UT 84128",(801) 969-7406
41.1768888,-112.0038311,66038,"WARDLEIGH, JANIS","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,8/17/18,,"RIVERDALE, UT 84405",(801) 458-5482
40.7700604,-111.8575106,28796,WASATCH AFTER SCHOOL PROGRAM,"DWS APPROVED, EXEMPT SCHOOL AGE PROGRAM",REGULATED,4/6/16,,"30 R ST SALT LAKE CITY, UT 84103",(801) 578-8275
41.1912402,-111.9656083,28515,WASATCH CHRISTIAN EARLY LEARNING CENTER,CENTER,REGULATED,12/23/09,150,"585 39TH STREET SOUTH OGDEN, UT 84403",(801) 392-5784
40.666204,-111.8500116,52264,WASATCH FAMILY FOUNDATION,"EXEMPT CENTER, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,7/12/16,,"1458 E MURRAY-HOLLADAY ROAD HOLLADAY, UT 84117",(801) 557-4220
40.750833,-111.885758,28821,WASATCH KIDS CAMPS,"EXEMPT SCHOOL AGE PROGRAM, BACKGROUND CHECKS BY CCL",REGULATED,1/1/90,,"844 S 200 E SALT LAKE CITY, UT 84111",(801) 263-2267
40.7793421,-111.8958907,28797,WASHINGTON AFTER SCHOOL PROGRAM,"DWS APPROVED, EXEMPT SCHOOL AGE PROGRAM",REGULATED,5/31/16,,"420 N 200 W SALT LAKE CITY, UT 84103",(801) 578-8140
40.8822684,-111.8878031,52507,WASHINGTON ELEMENTARY SCHOOL,"DWS APPROVED, EXEMPT SCHOOL AGE PROGRAM",REGULATED,8/15/16,,"340 W 650 S BOUNTIFUL, UT 84010",(801) 402-1950
40.5934061,-111.9641728,44735,"WASHINGTON, LISA DBA LISA WASHINGTON DAYCARE",LICENSED FAMILY,REGULATED,11/10/15,12,"WEST JORDAN, UT 84088",(801) 561-3107
40.6999925,-112.0118669,2148,"WATTERSON, STACEY",LICENSED FAMILY,REGULATED,2/28/95,12,"WEST VALLEY, UT 84120",(801) 996-8134
40.7095135,-111.9641728,40361,"WATTS, YVONNE","DWS APPROVED, FFN",REGULATED,11/14/14,,"WEST VALLEY CITY, UT 84119",(801) 897-7441
40.3815014,-111.7981467,30222,WAY TO GROW,CENTER,REGULATED,9/14/11,80,"218 N CENTER ST AMERICAN FORK, UT 84003",(801) 592-9901
41.2495274,-111.9513176,44934,WEE LADS AND LASSIES AT BEN LOMOND HIGH SCHOOL,"EXEMPT CENTER, BACKGROUND CHECKS BY CCL",REGULATED,8/27/15,,"1080 9TH ST OGDEN, UT 84404",(801) 737-7930
40.114955,-111.654923,30079,"WEECH, GLORIA WALESCA DBA LITTLE TREASURES BILINGUAL DAYCARE",LICENSED FAMILY,REGULATED,8/3/11,8,"SPANISH FORK, UT 84660",(801) 361-6614
40.6112959,-111.8985922,1778,"WEEKS, KRISTINE",RESIDENTIAL CERTIFICATE,REGULATED,9/22/99,8,"MIDVALE, UT 84047",(801) 561-2655
38.9577407,-111.859925,57915,"WEEKS, MICHELA DBA MICHELA'S DAYCARE",LICENSED FAMILY,REGULATED,5/31/17,16,"SALINA, UT 84654",(801) 913-8119
40.75227,-111.592546,58674,WEILENMANN ENRICHMENT CORPORATION,"EXEMPT CENTER, BACKGROUND CHECKS BY CCL",REGULATED,7/11/17,,"4199 KILBY RD PARK CITY, UT 84098",(435) 575-5411
39.545557,-110.73866,50277,WELLINGTON ELEMENTARY - RISING RAPTORS,"DWS APPROVED, EXEMPT SCHOOL AGE PROGRAM",REGULATED,9/13/16,,"250 W 200 N WELLINGTON, UT 84542",(435) 485-0445
40.3882329,-111.7256936,665,"WELLS, LANIA DBA LANIA WELLS DAYCARE",LICENSED FAMILY,REGULATED,4/17/91,16,"PLEASANT GROVE, UT 84062",(801) 785-6573
41.223,-111.9738304,26815,"WENDE, KIMBERLY DBA KIMBERLY'S HOME DAYCARE",LICENSED FAMILY,REGULATED,5/30/06,8,"OGDEN, UT 84404",(801) 540-3831
41.0709042,-111.9880199,63694,"WENDT, AMY","DWS APPROVED, FFN",REGULATED,6/13/18,,"LAYTON, UT 84041",(801) 529-7248
41.1859156,-111.8926303,12153,"WERENSKJOLD, RITA DBA LITTLE FRIENDS CHILDCARE",LICENSED FAMILY,REGULATED,11/9/01,8,"OGDEN, UT 84403",(801) 393-9256
40.3150359,-111.7018452,1083,"WERNER, LAURIE DBA MISS LAURIE'S KIDS",LICENSED FAMILY,REGULATED,6/10/87,16,"OREM, UT 84057",(801) 224-5899
